id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg
173465,"Ice cream, soft serve, chocolate",Dairy and Egg Products,222.0,4.1,13.0,22.2,0.7,0,0,0,21.16,7.46,3.49,0.46,0,91.0,0.0,0,0.0,0.0,0.28,0.28,0.0,0.099,0.215,0.353,0.296,0.091,0.036,0.176,0.17,0.169,0.048,0.241,0.172,0.164,0.3,0.745,0.163,0.374,0.216,0.049,0.182,0.095,0.506,0.048,0.5,9.0,0,26.0,162.0,0.8,0.7,0.61,0.9,131.0,0.03,0.21,12.0,0.005,116.0,177.0,3.0,61.0,0.52
170269,"Ice creams, BREYERS, 98% Fat Free Chocolate",Sweets,136.0,3.89,2.17,30.18,5.8,0,0,0,20.29,1.38,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,126.0,0,0.84,0,0,0,0,0,75.0,0
170661,"Ice creams, BREYERS, 98% Fat Free Vanilla",Sweets,137.0,3.3,2.2,30.51,5.4,0,0,0,20.93,1.41,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,122.0,0,0.09,0,0,0,0,0,73.0,0
170268,"Ice creams, BREYERS, All Natural Light French Chocolate",Sweets,201.0,5.3,7.28,29.68,1.0,0,0,0,24.04,4.28,0,0,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,158.0,0,0.85,0,0,0,0,0,75.0,0
170660,"Ice creams, BREYERS, All Natural Light French Vanilla",Sweets,173.0,4.82,5.56,26.03,0.2,0,0,0,21.11,3.22,0,0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,155.0,0,0.21,0,0,0,0,0,73.0,0
170663,"Ice creams, BREYERS, All Natural Light Mint Chocolate Chip",Sweets,196.0,4.69,7.09,28.39,0.6,0,0,0,25.38,4.48,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,160.0,0,0.52,0,0,0,0,0,67.0,0
170261,"Ice creams, BREYERS, All Natural Light Vanilla",Sweets,162.0,4.84,4.59,25.3,0.2,0,0,0,22.78,2.86,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,169.0,0,0.06,0,0,0,0,0,71.0,0
170662,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry",Sweets,161.0,4.69,4.35,26.06,0.4,0,0,0,22.47,2.7,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,158.0,0,0.31,0,0,0,0,0,69.0,0
170262,"Ice creams, BREYERS, No Sugar Added, Butter Pecan",Sweets,180.0,3.99,10.3,21.3,0.9,0,0,0,5.9,4.18,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,130.0,0,0.19,0,0,0,0,0,164.0,0
170668,"Ice creams, BREYERS, No Sugar Added, Chocolate Caramel",Sweets,151.0,3.54,5.8,25.17,1.0,0,0,0,5.81,3.65,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,121.0,0,0.59,0,0,0,0,0,77.0,0
170263,"Ice creams, BREYERS, No Sugar Added, French Vanilla",Sweets,154.0,4.5,7.05,20.75,0.5,0,0,0,7.7,4.17,0,0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,151.0,0,0.19,0,0,0,0,0,87.0,0
170264,"Ice creams, BREYERS, No Sugar Added, Vanilla",Sweets,143.0,3.68,6.2,21.92,0.5,0,0,0,6.09,3.9,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,133.0,0,0.09,0,0,0,0,0,66.0,0
170664,"Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry",Sweets,143.0,3.71,6.26,21.7,0.7,0,0,0,6.15,3.94,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,132.0,0,0.27,0,0,0,0,0,68.0,0
170265,"Ice creams, BREYERS, No Sugar Added, Vanilla Fudge Twirl",Sweets,153.0,3.53,5.68,25.63,0.8,0,0,0,5.49,3.57,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,121.0,0,0.36,0,0,0,0,0,72.0,0
168809,"Ice creams, chocolate",Sweets,216.0,3.8,11.0,28.2,1.2,0,0,0,25.36,6.8,3.21,0.41,0,34.0,0.0,0,0.0,0.0,0.25,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.194,0.226,0.554,0.055,0.29,16.0,0,22.5,118.0,0.7,0.2,0.3,0.3,109.0,0.135,0.93,29.0,0.14,107.0,249.0,2.5,76.0,0.58
167585,"Ice creams, chocolate, light",Sweets,187.0,5.0,7.19,25.7,0.8,0,0,0,24.71,4.38,2.055,0.241,0,28.0,0.0,0,0.0,0.0,0.168,0.168,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.129,0.126,0.246,0.023,0.14,4.0,0,19.6,71.0,1.2,0.1,0.2,0.6,159.0,0.103,0.69,20.0,0.101,83.0,170.0,2.2,71.0,0.43
169633,"Ice creams, chocolate, light, no sugar added",Sweets,173.0,3.54,5.74,26.79,0.9,0,0,0,5.65,3.61,0.93,0.527,0,16.0,0.0,0,0.0,0.0,0.434,0.434,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.18,0.111,0.414,0.042,0.38,5.0,0,11.7,75.0,0.7,0.1,0.3,3.6,121.0,0.018,0.48,15.0,0.009,106.0,196.0,2.9,75.0,0.4
168136,"Ice creams, chocolate, rich",Sweets,251.0,4.72,16.98,19.78,0.9,0,0,0,17.35,10.377,4.794,0.658,0,60.0,0.0,0,0.0,0.0,0.409,0.409,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.167,0.182,0.336,0.033,0.18,5.0,0,34.7,201.0,0.5,0.3,0.46,1.5,142.0,0.175,1.02,32.0,0.173,115.0,238.0,2.1,57.0,0.64
167981,"Ice creams, french vanilla, soft-serve",Sweets,222.0,4.1,13.0,22.2,0.7,0,0,0,21.16,7.48,3.49,0.45,0,91.0,0.0,0,0.0,0.0,0.28,0.28,0.0,0.099,0.215,0.353,0.296,0.091,0.036,0.176,0.17,0.169,0.048,0.241,0.172,0.164,0.3,0.745,0.163,0.374,0.216,0.049,0.182,0.095,0.506,0.048,0.5,9.0,0,26.0,162.0,0.8,0.7,0.61,0.9,131.0,0.03,0.21,12.0,0.005,116.0,177.0,3.0,61.0,0.52
170270,"Ice creams, regular, low carbohydrate, chocolate",Sweets,237.0,3.8,12.7,26.8,4.8,0,0,0,6.35,6.8,3.21,0.41,0,34.0,0.0,0,0.0,0.0,0.25,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.194,0.226,0.554,0.055,0.29,16.0,0,22.5,118.0,0.7,0.2,0.3,0.3,109.0,0.135,0.93,29.0,0.14,107.0,249.0,2.5,76.0,0.58
170671,"Ice creams, regular, low carbohydrate, vanilla",Sweets,216.0,3.17,12.7,22.23,4.8,0,0,0,6.35,6.79,3.17,0.41,0,32.0,0.0,0,0.0,0.0,0.25,0.25,0.0,0.088,0.195,0.316,0.258,0.081,0.029,0.157,0.155,0.146,0.045,0.217,0.125,0.121,0.25,0.681,0.093,0.326,0.177,0.041,0.24,0.116,0.581,0.048,0.39,5.0,0,26.0,118.0,0.6,0.2,0.3,0.3,128.0,0.023,0.09,14.0,0.008,105.0,199.0,2.6,48.0,0.69
168810,"Ice creams, strawberry",Sweets,192.0,3.2,8.4,27.6,0.9,0,0,0,0,5.19,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.255,0.17,0.72,0.05,0.3,12.0,0,0,96.0,7.7,0,0,0,120.0,0.037,0.21,14.0,0.078,100.0,188.0,1.9,60.0,0.34
167575,"Ice creams, vanilla",Sweets,207.0,3.5,11.0,23.6,0.7,0,0,0,21.22,6.79,2.969,0.452,0,44.0,0.003,0,3.0,0.0,0.275,0.275,0.0,0.088,0.195,0.316,0.258,0.081,0.029,0.157,0.155,0.146,0.045,0.217,0.125,0.121,0.25,0.681,0.093,0.326,0.177,0.041,0.24,0.116,0.581,0.048,0.39,5.0,0,26.0,118.0,0.6,0.2,0.3,0.3,128.0,0.023,0.09,14.0,0.008,105.0,199.0,1.8,80.0,0.69
170659,"Ice creams, vanilla, fat free",Sweets,138.0,4.48,0.0,30.06,1.0,0,0,0,6.3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.248,0.14,0,0.047,0.45,7.0,0,23.8,200.0,0.0,0.0,0.0,0.0,149.0,0.028,0.0,21.0,0,150.0,302.0,2.9,97.0,1.06
167572,"Ice creams, vanilla, light",Sweets,180.0,4.78,4.83,29.46,0.3,0,0,0,22.12,2.927,1.281,0.219,0,27.0,0.0,0,0.0,0.0,0.134,0.134,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.255,0.136,0.481,0.045,0.47,6.0,0,26.0,128.0,1.2,0.1,0.12,0.4,161.0,0.017,0.19,14.0,0.005,103.0,208.0,2.0,74.0,0.73
169631,"Ice creams, vanilla, light, no sugar added",Sweets,169.0,3.97,7.45,21.42,0.0,0,0,0,6.46,4.048,1.855,0.74,0,27.0,0.002,0,2.0,0.0,0.176,0.165,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.122,0.074,0.256,0.029,0.52,4.0,0,23.0,86.0,0.9,0.1,0.29,2.8,136.0,0.03,0.19,9.0,0.006,75.0,196.0,1.9,96.0,0.31
167576,"Ice creams, vanilla, light, soft-serve",Sweets,126.0,4.9,2.6,21.8,0.0,0,0,0,18.69,1.63,0.76,0.1,0,12.0,0.0,0,0.0,0.0,0.06,0.06,0.0,0.117,0.26,0.424,0.351,0.109,0.039,0.211,0.204,0.197,0.059,0.292,0.185,0.184,0.345,0.923,0.182,0.466,0.241,0.052,0.198,0.118,0.447,0.046,0.5,5.0,0,20.3,29.0,0.9,0.0,0.06,0.4,157.0,0.027,0.06,14.0,0.008,121.0,221.0,3.6,70.0,0.53
167573,"Ice creams, vanilla, rich",Sweets,249.0,3.5,16.2,22.29,0.0,0,0,0,20.65,10.329,4.46,0.68,0,92.0,0.005,0,1.0,4.0,0.451,0.437,0.014,0.083,0.182,0.298,0.248,0.076,0.027,0.149,0.142,0.138,0.041,0.205,0.135,0.136,0,0.652,0.147,0.338,0.171,0.041,0.167,0.082,0.46,0.045,0.39,8.0,0,26.0,182.0,0.0,0.3,0.51,1.3,117.0,0.008,0.34,11.0,0.004,105.0,157.0,3.5,61.0,0.47
168089,"Imitation cheese, american or cheddar, low cholesterol",Dairy and Egg Products,390.0,25.0,32.0,1.0,0.0,0,0,0,1.0,5.815,14.127,10.615,0,15.0,0.0,0,0.0,0.0,10.439,10.439,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.36,0.08,0,0.07,0.83,18.0,0,0.1,115.0,0.0,0.0,0.28,2.7,705.0,0.03,0.7,30.0,0,530.0,55.0,14.6,670.0,3.0
174656,"Incaparina, dry mix (corn and soy flours), unprepared",Breakfast Cereals,379.0,21.75,5.58,60.53,9.9,0,0,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0.945,2.41,1.465,0.44,0.145,1.3,0.74,0.715,0.26,1.15,1.745,1.32,2.585,4.785,1.07,1.045,1.38,1.93,0.61,27.0,1.1,0.69,1.5,0,0,0,1770.0,0,0,0.36,0,600.0,0.61,22.0,220.0,1.6,530.0,1030.0,14.5,4.0,23.0
169786,"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder",Baby Foods,492.0,10.8,25.1,57.1,0.0,0,0,0,57.1,10.517,9.126,4.862,0,0.0,0.07,0,0.0,70.0,4.318,4.179,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0.689,5.166,2.214,0.369,1.6,74.0,0,118.0,447.0,59.0,7.4,4.41,39.0,935.0,0.394,9.8,34.0,0.074,522.0,531.0,15.0,133.0,3.9
170997,"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, ready-to-feed",Baby Foods,66.0,1.44,3.34,7.61,0.0,0,0,0,7.61,0.975,0.846,0.451,0,0.0,0.006,0,0.0,6.0,0.4,0.387,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.092,0.689,0.295,0.049,0.22,10.0,0,15.8,60.0,7.9,1.0,0.59,5.2,125.0,0.052,1.31,0.0,0.01,70.0,71.0,2.0,18.0,0.52
171387,"Infant Formula, MEAD JOHNSON, ENFAMIL GENTLEASE, with iron, prepared from powder",Baby Foods,68.0,1.51,3.5,7.6,0.0,0,0,0,1.53,1.5,1.2,0.65,0,2.0,0.01,0,0.0,10.0,0.55,0.53,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.092,0.66,0.33,0.039,0.21,10.0,0,15.8,59.0,7.9,1.0,0.59,5.9,54.0,0.05,1.18,5.0,0.01,30.0,71.0,1.8,24.0,0.66
170986,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE, ready-to-feed, with ARA and DHA",Baby Foods,73.0,2.0,3.8,7.73,0.0,0,0,0,3.2,1.578,1.33,0.862,0,1.0,0.012,0,0.0,12.0,0.697,0.673,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.144,0.72,0.61,0.048,0.22,19.0,0,17.3,97.0,11.5,1.4,1.32,6.5,86.0,0.065,1.28,6.0,0.011,48.0,76.0,2.0,27.0,0.72
171389,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, with ARA and DHA powder not reconstituted",Baby Foods,516.0,11.7,27.0,56.5,0.0,0,0,0,11.5,11.3,9.5,5.1,0,17.0,0.086,0,0.0,86.0,4.571,4.4,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.71,5.1,2.6,0.31,1.53,82.0,0,122.0,460.0,61.0,7.8,4.64,46.0,420.0,0.38,9.2,41.0,0.077,230.0,550.0,14.3,185.0,5.1
168966,"Infant Formula, MEAD JOHNSON, ENFAMIL, Newborn, with ARA and DHA, powder",Baby Foods,516.0,10.7,27.0,57.6,0.0,0,0,0,54.0,11.3,9.3,5.1,0,19.0,0.087,0,0.0,87.0,4.573,4.4,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.71,5.1,2.6,0.31,1.53,82.0,0,122.0,460.0,61.0,9.5,4.6,46.0,400.0,0.38,9.2,41.0,77.0,220.0,550.0,14.3,138.0,5.1
170994,"Infant Formula, MEAD JOHNSON, ENFAMIL, Newborn, with DHA and ARA, ready-to-feed",Baby Foods,68.0,1.38,3.48,7.81,0.0,0,0,0,6.8,1.48,1.2,0.65,0,3.0,0.011,0,0.0,11.0,0.582,0.56,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.092,0.66,0.33,0.039,0.2,11.0,0,15.7,59.0,7.9,1.2,0.59,5.9,51.0,0.049,1.18,5.0,0.01,28.0,71.0,1.8,18.0,0.66
168968,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, Liquid concentrate, not reconstituted",Baby Foods,129.0,2.73,6.83,14.42,0.0,0,0,0,14.42,2.824,2.527,1.319,0,0.0,0.019,0,0.0,19.0,1.189,1.152,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.182,1.291,0.658,0.078,0.39,12.0,0,31.1,118.0,15.7,1.0,1.17,11.6,101.0,0.096,2.33,10.0,0.019,56.0,139.0,3.6,35.0,1.29
168967,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",Baby Foods,510.0,10.8,27.0,57.0,0.0,0,0,0,57.0,11.161,9.987,5.213,0,0.0,0.073,0,0.0,73.0,4.698,4.551,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.72,5.0,2.6,0.31,1.54,81.0,0,121.0,458.0,62.0,7.5,6.9,46.0,390.0,0.38,9.2,41.0,0.077,220.0,550.0,14.4,138.0,5.1
168969,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, Liquid concentrate, not reconstituted",Baby Foods,129.0,2.72,7.1,14.34,0.0,0,0,0,14.34,2.943,2.633,1.355,0,0.0,0.0,0,0.0,0.0,1.239,1.2,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0.181,1.283,0,0.078,0.39,12.0,0,31.0,118.0,15.6,1.0,1.17,11.6,101.0,0.096,2.32,10.0,0,55.0,138.0,3.6,35.0,1.28
169791,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, powder",Baby Foods,510.0,10.8,27.0,57.0,0.0,0,0,0,57.0,11.161,9.987,5.213,0,0.0,0.0,0,0.0,0.0,4.698,4.551,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.72,5.0,2.6,0.31,1.54,81.0,0,121.0,458.0,62.0,7.5,6.9,46.0,390.0,0.38,9.2,41.0,0.077,220.0,550.0,14.4,138.0,5.1
169790,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, ready-to-feed",Baby Foods,66.0,1.38,3.48,7.39,0.0,0,0,0,7.39,1.027,0.919,0.48,0,0.0,0.007,0,0.0,7.0,0.433,0.419,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.092,0.657,0.328,0.039,0.2,11.0,0,15.8,60.0,7.9,1.2,0.63,5.9,51.0,0.049,1.18,5.0,0.009,28.0,71.0,1.8,18.0,0.66
170988,"Infant formula, ABBOTT NUTRITION, ALIMENTUM ADVANCE, with iron, powder, not reconstituted, with DHA and ARA",Baby Foods,517.0,13.99,28.19,51.91,0.0,0,0,0,34.18,14.282,2.276,8.877,0,8.0,0.085,0,0.0,85.0,8.334,8.194,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.458,6.87,3.817,0.305,2.29,76.0,0,40.7,458.0,45.8,5.7,10.24,76.3,534.0,0.382,9.16,38.0,0,382.0,598.0,9.3,224.0,3.82
172323,"Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE, ready-to-feed, with ARA and DHA",Baby Foods,69.0,1.92,3.77,6.94,0.0,0,0,0,6.9,2.447,0.387,0.844,0,2.0,0.012,0,0.0,12.0,0.751,0.729,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.102,1.336,0.548,0.068,0.27,17.0,0,11.0,94.0,10.3,1.2,1.11,7.5,72.0,0.082,1.23,6.0,0.006,42.0,97.0,1.6,23.0,0.82
172326,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, liquid concentrate, not reconstituted",Baby Foods,127.0,2.64,6.89,13.52,0.0,0,0,0,13.52,2.401,2.551,1.555,0,3.0,0.023,0,0.0,23.0,1.451,1.405,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.191,1.339,0.574,0.076,0.32,19.0,0,15.6,114.0,11.5,1.9,1.28,10.2,99.0,0.115,2.3,8.0,0.006,54.0,134.0,2.8,31.0,0.96
173561,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted",Baby Foods,522.0,10.89,28.87,54.73,0.0,0,0,0,54.73,9.873,10.491,6.396,0,14.0,0.096,0,0.0,96.0,5.965,5.778,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0.789,5.522,2.367,0.316,1.32,79.0,0,64.0,473.0,47.3,7.9,5.29,42.1,410.0,0.473,9.47,32.0,0.026,221.0,552.0,11.6,126.0,3.94
173560,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed",Baby Foods,66.0,1.36,3.7,6.77,0.0,0,0,0,6.77,1.237,1.314,0.801,0,2.0,0.012,0,0.0,12.0,0.747,0.724,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.099,0.69,0.296,0.039,0.16,10.0,0,8.0,59.0,5.9,1.0,1.32,5.3,53.0,0.059,1.18,4.0,0.003,28.0,69.0,1.2,16.0,0.49
172318,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA",Baby Foods,67.0,1.8,3.63,6.77,0.0,0,0,2.2,4.4,1.838,0.294,1.126,0,1.0,0.011,0,0.0,11.0,1.073,1.055,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.059,0.885,0.491,0.039,0.3,10.0,0,8.0,59.0,5.9,0.7,1.32,9.8,69.0,0.049,1.18,5.0,0.006,49.0,77.0,1.2,29.0,0.49
172310,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, with iron, ready-to-feed",Baby Foods,66.0,1.8,3.63,6.77,0.0,0,0,2.2,4.4,1.838,0.294,1.113,0,1.0,0.0,0,0.0,0.0,1.055,1.055,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.059,0.885,0.491,0.039,0.3,10.0,0,8.0,59.0,5.9,0.7,1.32,9.8,69.0,0.049,1.18,5.0,0.006,49.0,77.0,1.2,29.0,0.49
171396,"Infant formula, ABBOTT NUTRITION, SIMILAC, Expert Care, Diarrhea, ready- to- feed with ARA and DHA",Baby Foods,66.0,1.76,3.6,6.67,0.7,0,0,0,6.66,1.477,1.293,0.685,0,0.0,0.009,0,0.0,9.0,0.617,0.598,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.059,0.885,0.492,0.039,0.3,10.0,0,7.9,60.0,5.9,1.0,0.44,7.2,69.0,0.049,1.18,5.0,0.016,49.0,71.0,1.2,29.0,0.49
171399,"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA",Baby Foods,514.0,11.0,27.75,55.0,0.0,0,0,0,55.0,18.025,2.849,6.218,0,0.0,0.085,0,0.0,85.0,5.537,5.373,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0.771,5.396,2.313,0.308,1.28,77.0,0,82.0,467.0,46.0,7.7,6.93,41.0,432.0,0.463,9.3,31.0,0.026,288.0,550.0,9.3,154.0,3.83
171397,"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, ready-to-feed, with ARA and DHA",Baby Foods,66.0,1.4,3.54,7.19,0.0,0,0,0,7.19,2.3,0.364,0.793,0,0.0,0.011,0,0.0,11.0,0.707,0.686,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.098,0.689,0.295,0.039,0.16,10.0,0,10.6,60.0,5.9,1.0,0.89,5.2,55.0,0.059,1.18,4.0,0.003,37.0,70.0,1.2,20.0,0.49
168971,"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",Baby Foods,512.0,15.36,27.65,52.2,0.0,0,0,0,52.2,11.43,10.227,5.338,0,0.0,0.075,0,0.0,75.0,4.811,4.661,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512,0.768,5.376,2.304,0.307,1.54,77.0,0,82.0,465.0,61.0,7.7,10.3,41.0,998.0,0.461,10.2,46.0,0.026,666.0,768.0,9.2,154.0,3.84
171395,"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, ready-to-feed, with ARA and DHA",Baby Foods,66.0,1.97,3.54,6.69,0.0,0,0,0,6.69,1.018,0.911,0.476,0,0.0,0.007,0,0.0,7.0,0.428,0.415,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.098,0.689,0.295,0.039,0.2,10.0,0,10.5,60.0,7.9,1.0,0.89,5.2,128.0,0.059,1.31,6.0,0.003,85.0,98.0,1.2,20.0,0.49
171382,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, liquid concentrate",Baby Foods,128.0,3.13,6.98,13.21,0.0,0,0,0,13.1,2.262,2.66,1.625,0,0.0,0.023,0,0.0,23.0,1.504,1.458,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.115,1.725,0.958,0.077,0.58,19.0,0,15.5,114.0,11.5,1.9,1.2,14.1,134.0,0.096,2.3,10.0,0.032,96.0,138.0,2.7,56.0,0.96
171384,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, powder, not reconstituted",Baby Foods,517.0,12.6,28.09,53.57,0.0,0,0,0,52.97,9.167,10.778,6.584,0,0.0,0.096,0,0.0,96.0,6.097,5.91,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0.463,6.943,3.857,0.309,2.31,77.0,0,60.0,462.0,46.3,7.7,5.1,56.6,540.0,0.386,9.26,39.0,0.129,386.0,555.0,10.8,226.0,3.86
